/home/dani/SDC/CarND-Behavioral-Cloning-P3/collected_data/run6_second_track/IMG/center_2017_03_12_13_34_37_323.jpg,/home/dani/SDC/CarND-Behavioral-Cloning-P3/collected_data/run6_second_track/IMG/left_2017_03_12_13_34_37_323.jpg,/home/dani/SDC/CarND-Behavioral-Cloning-P3/collected_data/run6_second_track/IMG/right_2017_03_12_13_34_37_323.jpg,0,0,0,0.0002953661
/home/dani/SDC/CarND-Behavioral-Cloning-P3/collected_data/run6_second_track/IMG/center_2017_03_12_13_34_37_397.jpg,/home/dani/SDC/CarND-Behavioral-Cloning-P3/collected_data/run6_second_track/IMG/left_2017_03_12_13_34_37_397.jpg,/home/dani/SDC/CarND-Behavioral-Cloning-P3/collected_data/run6_second_track/IMG/right_2017_03_12_13_34_37_397.jpg,0,0,0,0.0001764674
/home/dani/SDC/CarND-Behavioral-Cloning-P3/collected_data/run6_second_track/IMG/center_2017_03_12_13_34_37_464.jpg,/home/dani/SDC/CarND-Behavioral-Cloning-P3/collected_data/run6_second_track/IMG/left_2017_03_12_13_34_37_464.jpg,/home/dani/SDC/CarND-Behavioral-Cloning-P3/collected_data/run6_second_track/IMG/right_2017_03_12_13_34_37_464.jpg,0,0,0,0.0002723116
/home/dani/SDC/CarND-Behavioral-Cloning-P3/collected_data/run6_second_track/IMG/center_2017_03_12_13_34_37_540.jpg,/home/dani/SDC/CarND-Behavioral-Cloning-P3/collected_data/run6_second_track/IMG/left_2017_03_12_13_34_37_540.jpg,/home/dani/SDC/CarND-Behavioral-Cloning-P3/collected_data/run6_second_track/IMG/right_2017_03_12_13_34_37_540.jpg,0,0,0,0.0001744667
/home/dani/SDC/CarND-Behavioral-Cloning-P3/collected_data/run6_second_track/IMG/center_2017_03_12_13_34_37_617.jpg,/home/dani/SDC/CarND-Behavioral-Cloning-P3/collected_data/run6_second_track/IMG/left_2017_03_12_13_34_37_617.jpg,/home/dani/SDC/CarND-Behavioral-Cloning-P3/collected_data/run6_second_track/IMG/right_2017_03_12_13_34_37_617.jpg,0,0,0,0.0004151641
/home/dani/SDC/CarND-Behavioral-Cloning-P3/collected_data/run6_second_track/IMG/center_2017_03_12_13_34_37_698.jpg,/home/dani/SDC/CarND-Behavioral-Cloning-P3/collected_data/run6_second_track/IMG/left_2017_03_12_13_34_37_698.jpg,/home/dani/SDC/CarND-Behavioral-Cloning-P3/collected_data/run6_second_track/IMG/right_2017_03_12_13_34_37_698.jpg,0,0,0,0.0001194928
/home/dani/SDC/CarND-Behavioral-Cloning-P3/collected_data/run6_second_track/IMG/center_2017_03_12_13_34_37_776.jpg,/home/dani/SDC/CarND-Behavioral-Cloning-P3/collected_data/run6_second_track/IMG/left_2017_03_12_13_34_37_776.jpg,/home/dani/SDC/CarND-Behavioral-Cloning-P3/collected_data/run6_second_track/IMG/right_2017_03_12_13_34_37_776.jpg,0,0.09781766,0,0.0261148
/home/dani/SDC/CarND-Behavioral-Cloning-P3/collected_data/run6_second_track/IMG/center_2017_03_12_13_34_37_856.jpg,/home/dani/SDC/CarND-Behavioral-Cloning-P3/collected_data/run6_second_track/IMG/left_2017_03_12_13_34_37_856.jpg,/home/dani/SDC/CarND-Behavioral-Cloning-P3/collected_data/run6_second_track/IMG/right_2017_03_12_13_34_37_856.jpg,0,0.3377159,0,0.2896301
/home/dani/SDC/CarND-Behavioral-Cloning-P3/collected_data/run6_second_track/IMG/center_2017_03_12_13_34_37_935.jpg,/home/dani/SDC/CarND-Behavioral-Cloning-P3/collected_data/run6_second_track/IMG/left_2017_03_12_13_34_37_935.jpg,/home/dani/SDC/CarND-Behavioral-Cloning-P3/collected_data/run6_second_track/IMG/right_2017_03_12_13_34_37_935.jpg,0,0.5770197,0,0.6870152
/home/dani/SDC/CarND-Behavioral-Cloning-P3/collected_data/run6_second_track/IMG/center_2017_03_12_13_34_38_019.jpg,/home/dani/SDC/CarND-Behavioral-Cloning-P3/collected_data/run6_second_track/IMG/left_2017_03_12_13_34_38_019.jpg,/home/dani/SDC/CarND-Behavioral-Cloning-P3/collected_data/run6_second_track/IMG/right_2017_03_12_13_34_38_019.jpg,0,0.8613868,0,1.357386
