/home/dani/SDC/CarND-Behavioral-Cloning-P3/collected_data/run5_new_recovery/IMG/center_2017_03_10_13_35_56_446.jpg,/home/dani/SDC/CarND-Behavioral-Cloning-P3/collected_data/run5_new_recovery/IMG/left_2017_03_10_13_35_56_446.jpg,/home/dani/SDC/CarND-Behavioral-Cloning-P3/collected_data/run5_new_recovery/IMG/right_2017_03_10_13_35_56_446.jpg,0.0125,0,0,0.427134
/home/dani/SDC/CarND-Behavioral-Cloning-P3/collected_data/run5_new_recovery/IMG/center_2017_03_10_13_35_56_515.jpg,/home/dani/SDC/CarND-Behavioral-Cloning-P3/collected_data/run5_new_recovery/IMG/left_2017_03_10_13_35_56_515.jpg,/home/dani/SDC/CarND-Behavioral-Cloning-P3/collected_data/run5_new_recovery/IMG/right_2017_03_10_13_35_56_515.jpg,0.0125,0,0,0.4228505
/home/dani/SDC/CarND-Behavioral-Cloning-P3/collected_data/run5_new_recovery/IMG/center_2017_03_10_13_35_56_585.jpg,/home/dani/SDC/CarND-Behavioral-Cloning-P3/collected_data/run5_new_recovery/IMG/left_2017_03_10_13_35_56_585.jpg,/home/dani/SDC/CarND-Behavioral-Cloning-P3/collected_data/run5_new_recovery/IMG/right_2017_03_10_13_35_56_585.jpg,0.009375,0,0,0.4171849
/home/dani/SDC/CarND-Behavioral-Cloning-P3/collected_data/run5_new_recovery/IMG/center_2017_03_10_13_35_56_658.jpg,/home/dani/SDC/CarND-Behavioral-Cloning-P3/collected_data/run5_new_recovery/IMG/left_2017_03_10_13_35_56_658.jpg,/home/dani/SDC/CarND-Behavioral-Cloning-P3/collected_data/run5_new_recovery/IMG/right_2017_03_10_13_35_56_658.jpg,0.00625,0,0,0.4115802
/home/dani/SDC/CarND-Behavioral-Cloning-P3/collected_data/run5_new_recovery/IMG/center_2017_03_10_13_35_56_735.jpg,/home/dani/SDC/CarND-Behavioral-Cloning-P3/collected_data/run5_new_recovery/IMG/left_2017_03_10_13_35_56_735.jpg,/home/dani/SDC/CarND-Behavioral-Cloning-P3/collected_data/run5_new_recovery/IMG/right_2017_03_10_13_35_56_735.jpg,0.00625,0.2127271,0,0.4967173
/home/dani/SDC/CarND-Behavioral-Cloning-P3/collected_data/run5_new_recovery/IMG/center_2017_03_10_13_35_56_807.jpg,/home/dani/SDC/CarND-Behavioral-Cloning-P3/collected_data/run5_new_recovery/IMG/left_2017_03_10_13_35_56_807.jpg,/home/dani/SDC/CarND-Behavioral-Cloning-P3/collected_data/run5_new_recovery/IMG/right_2017_03_10_13_35_56_807.jpg,0.00625,0,0,0.5778119
/home/dani/SDC/CarND-Behavioral-Cloning-P3/collected_data/run5_new_recovery/IMG/center_2017_03_10_13_35_56_881.jpg,/home/dani/SDC/CarND-Behavioral-Cloning-P3/collected_data/run5_new_recovery/IMG/left_2017_03_10_13_35_56_881.jpg,/home/dani/SDC/CarND-Behavioral-Cloning-P3/collected_data/run5_new_recovery/IMG/right_2017_03_10_13_35_56_881.jpg,0.00625,0.2127085,0,0.7016951
/home/dani/SDC/CarND-Behavioral-Cloning-P3/collected_data/run5_new_recovery/IMG/center_2017_03_10_13_35_56_949.jpg,/home/dani/SDC/CarND-Behavioral-Cloning-P3/collected_data/run5_new_recovery/IMG/left_2017_03_10_13_35_56_949.jpg,/home/dani/SDC/CarND-Behavioral-Cloning-P3/collected_data/run5_new_recovery/IMG/right_2017_03_10_13_35_56_949.jpg,-0.03125,0.4232726,0,1.011423
/home/dani/SDC/CarND-Behavioral-Cloning-P3/collected_data/run5_new_recovery/IMG/center_2017_03_10_13_35_57_022.jpg,/home/dani/SDC/CarND-Behavioral-Cloning-P3/collected_data/run5_new_recovery/IMG/left_2017_03_10_13_35_57_022.jpg,/home/dani/SDC/CarND-Behavioral-Cloning-P3/collected_data/run5_new_recovery/IMG/right_2017_03_10_13_35_57_022.jpg,-0.140625,0.6414149,0,1.414148
/home/dani/SDC/CarND-Behavioral-Cloning-P3/collected_data/run5_new_recovery/IMG/center_2017_03_10_13_35_57_091.jpg,/home/dani/SDC/CarND-Behavioral-Cloning-P3/collected_data/run5_new_recovery/IMG/left_2017_03_10_13_35_57_091.jpg,/home/dani/SDC/CarND-Behavioral-Cloning-P3/collected_data/run5_new_recovery/IMG/right_2017_03_10_13_35_57_091.jpg,-0.24375,0.8662441,0,2.200463
